Business Unit,Set Id,Set Name,Answer Id,Answer Method,Answer User Id,Answered Time,Attribute,Entity Id,Entity Type Code,Instance Seq,Locale,Localized Value,Question Code,Uom Code,Value,Secondary CSV,Secondary Answer 1,Secondary Answer 2,Secondary Answer 3,Secondary Answer 4,Value Type,Session Id,Activity Id,Answer Subsite Id,Experiment Name,Is User Deactivated,Repetition,User Deactivated Reason,User Deactivated UserId,User Deactivated DateTime,Is Relative Deactivated,Relative Deactivated Reason,Relative Deactivated UserId,Relative Deactivated DateTime,Overall Deactivated Status,Planting Year,Season,Regional Hub,Product Material Id,Product Name,Product Brand,Internal Seed Material Id,Internal Seed Line Code,Internal Seed Pre-Commercial Name,Internal Seed Origin,Internal Seed Barcode,Internal SeedConstructs,Internal Seed Transgenic Events,Entry Id,Entry Deactivation Reason,Entry Rep Number,Subsite Name,Subsite Id,Site Name,Homesite Name,Plot Rep,Plot Column,Plot Range,Plot Id,Treatment Number,Treatment Id,Block Id,Variable 1 Condensed,Variable 1 Blocking Factory Only,Variable 1 Name,Variable 1 Level,Variable 1 Uom,Variable 2 Condensed,Variable 2 Blocking Factory Only,Variable 2 Name,Variable 2 Level,Variable 2 Uom,Variable 3 Condensed,Variable 3 Blocking Factory Only,Variable 3 Name,Variable 3 Level,Variable 3 Uom,Variable 4 Condensed,Variable 4 Blocking Factory Only,Variable 4 Name,Variable 4 Level,Variable 4 Uom,Experiment Design,Analysis Model,Experiment Id
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,dff33f1a-5f6a-43e5-b429-8ebd0f2500cf,User Collected,JAKASK,2022-04-07T19:27:47Z,Primary Business,5050199,SET_ENTRY,C5972-I2,en-US,10,DSP,PCT,10,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,18b9ed5e-f0e1-418f-867d-ed8878e2d055,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050199,,,,,,,,,,,2,587433,12249,"Fungicide 100-1098,
Application Rate (ppm) 25,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,100-1098,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,69903e4d-bf77-408f-b829-08ecbe64101f,User Collected,JAKASK,2022-04-07T19:33:17Z,Primary Business,5050251,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,460ceb95-0530-4d2b-9d91-0c93f0afd561,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050251,,,,,,,,,,,8,587439,12249,"Fungicide BCS-DM10648,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10648,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,f62066d8-4aae-4e64-a0a8-d06c8f25cd67,User Collected,JAKASK,2022-04-07T19:35:22Z,Primary Business,5050269,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,85ded925-a82f-415d-976f-b978d07c098a,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050269,,,,,,,,,,,10,587441,12249,"Fungicide BCS-DM10605,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10605,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,8ff9c82d-d3f0-4b9d-9508-500ec9bbec1e,User Collected,JAKASK,2022-04-07T19:29:34Z,Primary Business,5050214,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,85d3133e-d992-4efd-b0bd-4776436c873c,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050214,,,,,,,,,,,4,587435,12249,"Fungicide MON 59148 Application Rate (ppm) 500 Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR Application Method Hand Application METHOD Application Volume 1 GAL_PER_AC Microorganisms PHAKPA Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU Inoculation Relative to Days After Planting 14 Days DAY,
Fungicide 4% Acetone Application Rate (ppm) 40000 Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR Application Method Hand Application METHOD Application Volume 1 GAL_PER_AC Microorganisms PHAKPA Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU Inoculation Relative to Days After Planting 14 Days DAY",FALSE,,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,13cd9ebb-035a-486d-b1c1-2c2fe705ae87,User Collected,JAKASK,2022-03-18T19:45:07Z,Primary Business,5050191,SET_ENTRY,C5972-I2,en-US,0,DSP,PCT,0,"User Collected,15 Weeks,Soybeans,Leaf",ANSM: User Collected,TAIET: 15 Weeks,TAXA: Soybeans,TISTY: Leaf,NUMBER,a96853d7-0bde-42b7-b3a3-cd1ce0a5f471,6fe33fe7-1709-40d7-aeaf-57882701ac41,2c279f57-4a8f-5796-8d9d-c602e2beb427,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,TRUE,,Data Quality - Protocol Execution,gmpxw,2022-04-12T14:07:40.863000Z,,,,,TRUE,,,,,,,,,,,,,,5050191,,,,,,,,,,,1,587432,12249,"Fungicide 7969-246,
Application Rate (ppm) 10,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,7969-246,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,62efa3b0-c8d4-4b09-84ee-2a606d16ee22,User Collected,JAKASK,2022-04-07T19:29:28Z,Primary Business,5050213,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,a1ca0b56-f804-4559-a91d-1148951790d1,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050213,,,,,,,,,,,3,587434,12249,"No Fungicide,
No Application Rate (ppm),
No Timing of Treatment Application Relative to Inoculum Application Date,
No Application Method,
No Application Volume,
No Microorganisms,
No Applied Concentration of Inoculum Carrier - Propagule per Milliliter,
No Application Rate - Inoculum Carrier in Count Per Experimental Units,
No Inoculation Relative to Days After Planting",FALSE,No Fungicide,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,232ac2fe-df85-46af-a270-1770e6e9da12,User Collected,JAKASK,2022-04-07T19:34:23Z,Primary Business,5050263,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,2a4f5d60-5492-4fa0-bd83-cbb0c1e97cc7,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050263,,,,,,,,,,,10,587441,12249,"Fungicide BCS-DM10605,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10605,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,edc65fe5-db71-4e61-bbc3-0789e6d689fc,User Collected,JAKASK,2022-04-07T19:30:49Z,Primary Business,5050226,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,0fb7b6df-7361-48b1-ba15-1e1f70a1d5e7,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050226,,,,,,,,,,,5,587436,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,ad672584-fd6b-4db1-8d36-e6b74f005e0c,User Collected,JAKASK,2022-04-07T19:32:44Z,Primary Business,5050245,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,47caed0f-e38b-4473-970a-090551829eb5,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050245,,,,,,,,,,,7,587438,12249,"Fungicide BCS-DM10648,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10648,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,dd9417cb-b818-44a9-ac57-d985dea841f8,User Collected,JAKASK,2022-04-07T19:31:40Z,Primary Business,5050233,SET_ENTRY,C5972-I2,en-US,70,DSP,PCT,70,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,971ea2e7-a769-4983-a38c-82d1e3a8820e,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050233,,,,,,,,,,,6,587437,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,5366de78-d1a4-4514-9c8d-f19029c4f597,User Collected,JAKASK,2022-04-07T19:31:33Z,Primary Business,5050232,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,2818f974-d307-4969-bcf5-f08606c9d782,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050232,,,,,,,,,,,6,587437,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,9fd82e29-ace8-42ed-b209-041b48961eb3,User Collected,JAKASK,2022-04-07T19:32:09Z,Primary Business,5050239,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,4001999b-f6c2-4b5f-9243-06f044b9fec6,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050239,,,,,,,,,,,7,587438,12249,"Fungicide BCS-DM10648,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10648,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,abfba5e3-39c6-40ff-842f-f9bb68c57fb2,User Collected,JAKASK,2022-04-07T19:31:58Z,Primary Business,5050237,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,44ab64e2-4a79-4d88-965c-88b7d1838a51,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050237,,,,,,,,,,,6,587437,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,d585796a-3157-4c5e-9620-d98a32e3f649,User Collected,JAKASK,2022-04-07T19:29:52Z,Primary Business,5050217,SET_ENTRY,C5972-I2,en-US,60,DSP,PCT,60,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,0f0ba03e-2db1-4704-9c8d-3a96c97ee13c,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050217,,,,,,,,,,,4,587435,12249,"Fungicide MON 59148 Application Rate (ppm) 500 Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR Application Method Hand Application METHOD Application Volume 1 GAL_PER_AC Microorganisms PHAKPA Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU Inoculation Relative to Days After Planting 14 Days DAY,
Fungicide 4% Acetone Application Rate (ppm) 40000 Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR Application Method Hand Application METHOD Application Volume 1 GAL_PER_AC Microorganisms PHAKPA Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU Inoculation Relative to Days After Planting 14 Days DAY",FALSE,,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,acf79ebb-bcfd-4504-8274-f2065d69fdfc,User Collected,JAKASK,2022-04-07T19:29:22Z,Primary Business,5050212,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,17375908-5c28-4b39-8353-475497d96644,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050212,,,,,,,,,,,3,587434,12249,"No Fungicide,
No Application Rate (ppm),
No Timing of Treatment Application Relative to Inoculum Application Date,
No Application Method,
No Application Volume,
No Microorganisms,
No Applied Concentration of Inoculum Carrier - Propagule per Milliliter,
No Application Rate - Inoculum Carrier in Count Per Experimental Units,
No Inoculation Relative to Days After Planting",FALSE,No Fungicide,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,26842985-b292-4ba0-9cb9-ce99a55675cd,User Collected,JAKASK,2022-04-07T19:30:05Z,Primary Business,5050219,SET_ENTRY,C5972-I2,en-US,80,DSP,PCT,80,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,a4a3eb5a-eb97-4ad9-aaf6-fcf96943b970,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050219,,,,,,,,,,,4,587435,12249,"Fungicide MON 59148 Application Rate (ppm) 500 Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR Application Method Hand Application METHOD Application Volume 1 GAL_PER_AC Microorganisms PHAKPA Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU Inoculation Relative to Days After Planting 14 Days DAY,
Fungicide 4% Acetone Application Rate (ppm) 40000 Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR Application Method Hand Application METHOD Application Volume 1 GAL_PER_AC Microorganisms PHAKPA Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU Inoculation Relative to Days After Planting 14 Days DAY",FALSE,,,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,1c3eca58-4300-4255-9cc9-fa64bfd899a8,User Collected,JAKASK,2022-04-07T19:27:19Z,Primary Business,5050196,SET_ENTRY,C5972-I2,en-US,5,DSP,PCT,5,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,7d912787-482e-4d64-a690-1405c9319025,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050196,,,,,,,,,,,1,587432,12249,"Fungicide 7969-246,
Application Rate (ppm) 10,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,7969-246,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,4788d349-29a8-4844-aad6-ba5fd87e3905,User Collected,JAKASK,2022-04-07T19:33:46Z,Primary Business,5050257,SET_ENTRY,C5972-I2,en-US,90,DSP,PCT,90,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,b5391c34-ccd1-4d34-b859-b0edb982b7dd,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050257,,,,,,,,,,,9,587440,12249,"Fungicide BCS-DM10605,
Application Rate (ppm) 50,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DM10605,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
Plant Biotechnology,163439,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1 L01,f7be96a7-f3aa-4820-a2b5-792818560dc9,User Collected,JAKASK,2022-04-07T19:31:50Z,Primary Business,5050235,SET_ENTRY,C5972-I2,en-US,70,DSP,PCT,70,"User Collected,14 Days,Soybeans,Leaf",ANSM: User Collected,TAIET: 14 Days,TAXA: Soybeans,TISTY: Leaf,NUMBER,f6e9071c-fceb-4010-8523-fdb762b9a05f,6fe33fe7-1709-40d7-aeaf-57882701ac41,e3dc096c-921d-5707-8d70-402ab0b702cf,2022_JAKASK_SBAA0457_ASRAtomwiseCompounds_1,FALSE,,,,,,,,,FALSE,,,,,,,,,,,,,,5050235,,,,,,,,,,,6,587437,12249,"Fungicide BCS-DJ63944,
Application Rate (ppm) 200,
Timing of Treatment Application Relative to Inoculum Application Date 2 days before inoculation HR,
Application Method Hand Application METHOD,
Application Volume 1 GAL_PER_AC,
Microorganisms PHAKPA,
Applied Concentration of Inoculum Carrier - Propagule per Milliliter 100000 PROP_PER_ML,
Application Rate - Inoculum Carrier in Count Per Experimental Units 2 ML_PER_EU,
Inoculation Relative to Days After Planting 14 Days DAY",FALSE,Fungicide,BCS-DJ63944,,,,,,,,,,,,,,,,,rcb,RCB BLUE,3883
